companyId,companyFullName,companyShortName,companyLogo,city,industryField,companyFeatures,financeStage,companySize,interviewRemarkNum,positionNum,processRate,approve,countryScore,cityScore
66342,厦门一件事信息科技有限公司,一件事,image1/M00/23/CC/CgYXBlVJsgmAIDjAAAAd9aLw7v4462.jpg,厦门,"移动互联网,文化娱乐",我们只干一件事,天使轮,少于15人,1,0,48,0,0,0
45858,博乐思体育文化有限公司,博思乐,i/image/M00/5A/21/Cgp3O1fdOEyALZd6AACcZacUTzI184.jpg,厦门,"移动互联网,文化娱乐",用创意勾画未来,A轮,15-50人,0,0,13,0,0,0
101003,科莫宝（厦门）信息科技有限公司,科莫宝,i/image/M00/55/DE/Cgp3O1fI5-KAA7U1AAARp8motNk824.png,厦门,"金融,数据服务",企业愿景： 成为商家的首选的电子支付平台合作伙伴,未融资,15-50人,4,0,0,1,0,0
121101,厦门视界食品股份有限公司,篠原菓子,i/image/M00/7A/38/CgqKkVg_c4mAHhfQAAEBMBxA0N4123.jpg,厦门,生活服务,。。。。。,天使轮,15-50人,10,0,0,0,0,0
245709,厦门风雨同舟网络科技有限公司,专注移动互联网系统开发,images/logo_default.png,厦门,移动互联网,健康生活，快乐工作！,不需要融资,15-50人,0,0,100,0,0,0
363364,厦门宇锦天成网络科技有限公司,宇锦天成,i/image2/M00/46/12/CgotOVrUDkWAd6-TAAHjScj4sI0863.jpg,厦门,电子商务,正心、开放、同成长,不需要融资,少于15人,0,0,100,0,0,0
189163,厦门市在野网络科技有限公司,在野漫游,i/image/M00/0A/5F/CgpEMljeMLSAcQ5OAAALv42xOMI300.jpg,厦门,游戏,公司主要从事手机游戏的开发与发行。,不需要融资,50-150人,1,5,0,1,0,0
106607,万里春（厦门）科技有限公司,银商天下,i/image/M00/00/6D/CgqKkVZJl2mABa5ZAAF3_SVPRnE298.jpg,厦门,"移动互联网,电子商务",帮助更多的人实现创业，就业梦想，为更多的消费者提供一个更好的购物平台，为中国的经济崛起为努力。,未融资,15-50人,6,0,0,1,0,0
189981,厦门优渡人科技有限公司,厦门优渡人科技有限公司,i/image/M00/08/96/CgpFT1jkXM2AWkhDAAAjtmpRBFw184.jpg,厦门,"移动互联网,电子商务",用大脑去思考事情，用心去做事,未融资,15-50人,1,0,22,0,0,0
137443,厦门市海润亿达网络科技有限公司,海润亿达,i/image/M00/44/13/CgqKkVeErD2ADcqZAABhL1C0VW8125.jpg,厦门,"移动互联网,社交网络",公司致力于打造互联网热门社交互动平台。,未融资,15-50人,5,0,0,1,0,0
96513,厦门纳威体育用品有限公司,纳威体育,image2/M00/06/AD/CgqLKVX6qbuADkE7AAAuCc3Nk28657.png?cc=0.6212194443021769,厦门,"移动互联网,社交网络",专注体育自媒体+移动体育电商,不需要融资,15-50人,0,0,100,0,0,0
131375,厦门牧云数据技术有限公司,牧云数据,i/image/M00/30/0F/CgqKkVdFTIqAW8ThAAAMNvRBRCs523.jpg,厦门,"移动互联网,数据服务",工业4.0先行者,不需要融资,15-50人,0,1,0,1,0,0
85369,智久（厦门）机器人科技有限公司,智久（厦门）机器人,image2/M00/07/0D/CgpzWlX8v9KAYlwwAADMAAhV5DY972.jpg,厦门,其他,智久机器人是专注于工业机器人的创业企业—找智久，雇机器人,A轮,50-150人,0,5,0,1,0,0
99597,厦门铅笔头信息科技有限公司,铅笔头二手车交易网,image2/M00/0B/66/CgqLKVYYfqmADVilAAAQZKkOAJQ451.jpg?cc=0.8866769629530609,厦门,"生活服务,其他",我们的目标：成为中国服务最好、信息最真、效率最高的汽车经纪服务连锁企业。,天使轮,50-150人,0,0,100,0,0,0
261896,银谷普惠信息咨询(北京)有限公司厦门第二分公司,银谷普惠信息咨询(北京)有限公司厦门第二分公司,i/image/M00/6F/E7/CgpFT1m6eomABz6gAAD0gbAwrOk191.jpg,厦门,金融、教育,"优势三
<br>周末双休
<br>海景办公楼
<br>社保公积金",上市公司,50-150人,0,0,100,0,0,0
260639,厦门悦岚文化传播有限责任公司,罗兰数字音乐教育-厦门中心,i/image2/M00/05/99/CgoB5lnIWT6AXPZqAAAR9VEvN0M834.jpg,厦门,教育,让音乐学习更加简单和快乐,不需要融资,15-50人,0,0,100,0,0,0
148207,厦门匠客信息科技有限公司,匠客科技,i/image/M00/8D/45/Cgp3O1iFrKGAVNdLAAKa8j_tr_g256.png,厦门,"硬件,移动互联网",智能科技陪伴儿童学习成长,天使轮,15-50人,3,0,0,1,0,0
142015,厦门市裕萌纺织品有限公司,裕萌纺织,i/image/M00/4B/A5/CgqKkVegGkGADRAPAABhskdd6RU943.png,厦门,其他,领导NICE、环境好、交通便利、经常旅游、公司茶歇,未融资,500-2000人,0,0,21,1,0,0
90947,厦门中现快捷机电设备有限公司,中现快捷,image1/M00/44/55/CgYXBlXVRQWAOwVPAADfWzah-mQ664.jpg?cc=0.09551845100800654,厦门,企业服务,我们的价值观：以人为本、与时俱进、服务客户。,天使轮,50-150人,0,0,33,1,0,0
142394,枫美(厦门）教育科技有限公司,枫美,i/image/M00/4C/EA/Cgp3O1ekNDGAAOPIAAJXPeGsWLs272.jpg,厦门,教育,枫美（厦门）教育科技有限公司系加拿大枫美教育集团中国分公司。,天使轮,50-150人,0,0,60,1,0,0
37354,厦门图特网络科技有限公司,StarArt,image1/M00/00/5A/Cgo8PFTUXTOAPue_AABviIiALw0535.jpg,厦门,移动互联网,厦门图特网络科技有限公司（StarArt Lab），详细可查看官网www.start-lab.com,不需要融资,50-150人,0,1,0,1,0,0
148988,福建省秒贝科技股份有限公司,福建秒贝,i/image/M00/5B/B8/Cgp3O1fiBYuAeyxuAACPTZ4pTYE681.png,厦门,"移动互联网,其他",诚信、务实、创新、高效,未融资,15-50人,1,0,83,0,0,0
65812,厦门美家帮科技有限公司,美家帮,i/image/M00/5A/7A/Cgp3O1feVPCAcB5NAAARbBh280o559.png,厦门,"移动互联网,电子商务",互联网透明家装,B轮,150-500人,10,0,0,0,0,0
112421,宝丽星股份有限公司,宝丽星,i/image/M00/02/9A/Cgp3O1aVo5iAOh_4AAAhMXHnC3A584.png,厦门,"企业服务,电子商务",致力于成为中国最大的日本品牌运营服务商,不需要融资,15-50人,2,0,0,0,0,0
87787,上海乐昂网络技术有限公司,乐昂,i/image2/M00/4D/FE/CgoB5lsCldeAYuQnAACx-1ZrYno231.jpg,厦门,移动互联网、文化娱乐,@上海乐昂网络技术有限公司,A轮,50-150人,14,4,0,0,0,0
65018,厦门快印兔软件科技有限公司,厦门快印兔软件科技有限公司,image1/M00/22/C0/Cgo8PFVE7iKALmu0AAB2zkvYIZQ710.png,厦门,"移动互联网,O2O",我们的愿景是：成为国内最大最强数字出版平台,不需要融资,15-50人,4,0,0,1,0,0
28598,厦门品众互动网络技术有限公司,品众互动,image1/M00/00/3E/Cgo8PFTUXMCAd_C5AABeKAXdoUE481.jpg,厦门,"移动互联网,广告营销","品众互动是中国精准营销领导者,秉承产品+服务+技术的营销理念,提供SEM,Facebook,移动互联",上市公司,500-2000人,1,0,22,0,0,0
104109,厦门美聚科技有限公司,美聚乡村,i/image3/M00/4B/18/CgpOIFrYCJ2AetzTAAAaQCnJtb8978.png,厦门,"移动互联网,旅游",年轻 旅游 活动,A轮,15-50人,2,0,0,1,0,0
181540,厦门科汛软件有限公司,科汛,i/image/M00/BD/8B/Cgp3O1jKQw-ARrDPAAANKm7w5fY254.jpg,厦门,电子商务,时代在进步，科汛也在进步，我们相信科汛的明天必定会更美好！,未融资,15-50人,5,1,0,0,0,0
83269,福建联冠汇通物流科技有限公司,联冠科技,image1/M00/38/FD/Cgo8PFWnYoKAOfY3AAAMYjJicSo114.png,厦门,"移动互联网,O2O",好运费，就上空车汇,天使轮,15-50人,1,3,0,0,0,0
87932,厦门市微小店网络科技有限公司,微小店,image1/M00/40/86/Cgo8PFXEGjSAQ38aAAAmzb8a3sA053.jpg?cc=0.9572277343831956,厦门,"移动互联网,电子商务",微小店（www.weixiaodian.com）中国最大的全品类移动分销平台,未融资,15-50人,1,0,0,1,0,0
205510,厦门谷道集团有限公司,外贸牛,i/image/M00/28/82/CgpEMlkdXbGAbGGRAAA4NFn6heo748.jpg,厦门,"电子商务,移动互联网",外贸一站式整合营销领先品牌，致力于改变外贸出海方式,未融资,50-150人,0,5,0,1,0,0
175693,厦门英睿信息科技有限公司,英睿信息,i/image/M00/AF/D6/Cgp3O1i3iWCARqZXAADwTtAGrnA135.png,厦门,"移动互联网,电子商务",我们崇尚在软件研发管理中把握制度化和人性化的平衡，追求人员、流程、工具、方法的有机结合。,未融资,少于15人,0,0,100,0,0,0
192228,厦门快遛网络科技有限公司,快遛网络,i/image/M00/0D/B7/CgpFT1jsco-AD_9gAAAqtiUACfk634.jpg,厦门,"移动互联网,游戏",前景广阔，工作氛围良好，领导nice,未融资,15-50人,0,0,100,0,0,0
355498,厦门同往科技有限公司,厦门同往,i/image3/M00/45/4F/Cgq2xlq96I6ABn73AAAK__DZbWo458.png,厦门,"移动互联网,医疗健康",同往更美好的未来,天使轮,少于15人,0,0,100,0,0,0
11945,信和财富投资管理（北京）有限公司厦门分公司,信和财富厦门分公司,image1/M00/00/17/CgYXBlTUWEyAJLgaAABbmlWfCtY192.jpg,厦门,企业服务,信和财富，说话算数！,未融资,2000人以上,4,0,0,1,0,0
122366,厦门铂纳莎贸易有限公司,铂纳莎,i/image/M00/21/4E/CgqKkVcQhiiANy0dAAAJ6qoS0Lw580.jpg,厦门,其他,罗格朗智能家居产品代理,不需要融资,少于15人,0,0,100,0,0,0
398694,厦门市某个网络科技有限公司,厦门市某个网络科技有限公司,i/image2/M00/53/82/CgoB5lsXeGeAAd2sAAA5BOMYBOg489.png,厦门,广告营销 移动互联网,厦门最大高校自媒体矩阵,不需要融资,少于15人,0,3,50,0,0,0
255352,厦门煜融集团有限公司,煜融集团,i/image/M00/67/04/CgpFT1mn3laAP7mtAAA633LxrdY999.jpg,厦门,金融,公司有一群敢于挑战奋斗的90后，欢迎您的加入,不需要融资,50-150人,0,0,100,0,0,0
381606,厦门义铭睿网络有限公司,义铭睿网络,i/image2/M00/4B/94/CgoB5lrytciAAUaTAAAPfTGUdu4232.jpg,厦门,"移动互联网,广告营销",让天下没有难做的广告,不需要融资,15-50人,1,0,100,0,0,0
387867,厦门多者金融信息服务有限公司,多者金融,i/image2/M00/4E/35/CgotOVsEy42AeA-HAAAqWJQHqOg744.jpg,厦门,"移动互联网,金融",多者金融——让生活更美好,不需要融资,15-50人,0,0,100,0,0,0
391526,杭州财位资产管理有限公司福建分公司,杭州财位资产管理有限公司福建分公司,i/image/M00/92/E3/CgpEMlsGidKAMKv3AABs21Kdy3I371.png,厦门,金融,明道可道，见山外山,不需要融资,150-500人,0,0,100,0,0,0
53993,厦门半克信息科技有限公司,宝宝助手,image1/M00/0B/F8/CgYXBlT0R7WAZ8D7AABnMJe1rA4765.png,厦门,"移动互联网,社交网络",一个有爱，有目标，有梦想的团队！,天使轮,15-50人,8,0,0,1,0,0
372039,厦门云雷网络科技有限公司,云雷网络,i/image3/M00/4C/87/CgpOIFrf13yACtnyAAAzc5LaCsU278.png,厦门,游戏,专业的手游研发及美术外包公司,不需要融资,50-150人,0,4,50,0,0,0
139768,厦门君羽体育推广有限公司,君羽体育,i/image/M00/46/E6/CgqKkVeN3NaAHNooAAAuDlv6F9g044.png,厦门,"生活服务,其他",体育改变生活，君羽别样精彩,天使轮,15-50人,0,0,100,0,0,0
273769,厦门与我同行文化传媒有限公司,与我同行,i/image2/M00/0E/06/CgotOVnkd1KAaqkgAAA1Rz_Rfok619.png,厦门,"旅游,文化娱乐",风景只是背景，关键与谁同行！,天使轮,少于15人,0,0,100,0,0,0
151424,玉丰普惠（厦门）金融信息服务有限公司,玉丰普惠,i/image2/M01/73/96/CgotOVtfxIWAFpiIAAAuERwIS94884.png,厦门,"移动互联网,金融",社保一点通，专业的智能社保和公积金查询、应用、服务平台,天使轮,15-50人,0,5,100,0,0,0
160926,厦门冻品汇信息科技有限公司,冻品汇,i/image/M00/7C/AF/Cgp3O1hGMtaAaF_jAAAmaf2W4GM143.png,厦门,"移动互联网,电子商务",公司发展潜力巨大，升职加薪机会多,未融资,15-50人,0,0,100,0,0,0
81386,有戏（厦门）网络科技有限公司,有戏,i/image/M00/00/31/Cgp3O1YxxA2ARqwtAAASSxGm2zY900.jpg,厦门,移动互联网,青春不将就！ 最优秀的团队，最真诚的邀请，只为最自信的你！,天使轮,15-50人,2,0,0,1,0,0
142207,厦门海西医药交易中心有限公司,海西医药交易中心,i/image/M00/41/65/CgpEMllUrgKAHFcXAAAPFYqG1p8090.jpg,厦门,"电子商务,医疗健康",全新的互医药行业互联网平台。,未融资,150-500人,6,0,0,1,0,0
224417,深圳净世界网络科技有限公司,净游网络,i/image/M00/42/15/CgpFT1lcyZuAXqkIAAA6qVTIrf8979.jpg,厦门,游戏,尽我所能，共创梦想,不需要融资,15-50人,0,0,100,0,0,0
122587,芝麻开门（厦门）科技有限公司,社淘,i/image/M00/1B/70/Cgp3O1b8uvGANTw-AAAT4CtBEtw617.jpg,厦门,"电子商务,O2O",互联网农业的全渠道综合性农产品电商平台,天使轮,15-50人,0,0,37,0,0,0
258041,厦门市金元宝财务管理有限公司,金元宝,i/image/M00/6F/30/CgpEMlmx-sCAQa2sAALAUOYo4zs189.jpg,厦门,企业服务、金融,公司是你的社会大学,不需要融资,15-50人,0,0,100,0,0,0
41221,厦门深觉信息技术有限公司,深觉信息,image2/M00/0B/6D/CgqLKVYYifGAXGXjAAANkmcIa2Y422.jpg,厦门,"移动互联网,电子商务",智能化营销预测+决策平台,天使轮,少于15人,3,2,0,0,0,0
120401,厦门维摩网络科技有限公司,移动互联网 电影,i/image/M00/15/E2/CgqKkVbuErmAdlEyAACJpuW1XVE792.png,厦门,"移动互联网,文化娱乐",又年轻又专业电影团队，打造最好玩的电影杂志！,未融资,少于15人,4,0,7,1,0,0
24853,厦门星罗网络科技有限公司,星罗网络,image1/M00/00/33/CgYXBlTUXI2ARHqxAACdIR9sojI924.jpg,厦门,"移动互联网,O2O",星罗棋布，网聚万千,天使轮,50-150人,1,5,0,1,0,0
273443,大地人本（福建）文化发展有限公司,大地人本,i/image2/M00/0F/88/CgoB5lnnCN6AAfX2AAAWp2VXJXs281.png,厦门,其他,以人为本，延续文化,不需要融资,15-50人,0,0,100,0,0,0
95617,乐商云集（厦门）供应链有限公司,乐商云集,i/image/M00/2E/45/Cgp3O1c-qIKAMHzZAABy359zeo8702.jpg,厦门,"电子商务,O2O",专业的供应链服务平台；强大的研发队伍以及金融服务能力；良好的行业及企业发展前景；具有竞争力的福利待遇,未融资,150-500人,8,0,0,0,0,0
107358,厦门融通信息技术有限责任公司,厦门融通信息技术有限责任公司,i/image/M00/00/96/CgqKkVZOjuOAYGS_AAG85tKFWd4787.png,厦门,"移动互联网,数据服务",追求卓越的客户提供一体化的企业金融与集团管控信息化全程服务。,不需要融资,150-500人,3,5,0,1,0,0
115520,厦门市易千网络有限公司,易千,i/image/M00/10/E0/CgqKkVbg37qAUhBFAAAfXd3EO5U926.png,厦门,"移动互联网,数据服务",我们是一个年轻有理想的团队，我们致力于把零售连锁企业的管理化平台搭建的更完善。,未融资,15-50人,0,0,78,0,0,0
46961,厦门市巨龙信息科技有限公司,厦门巨龙,i/image/M00/06/FE/CgpEMljUuXCAaK5mAAAKNgBUElQ439.png,厦门,"信息安全,数据服务",打造一流的民族软件企业,不需要融资,150-500人,0,89,0,1,0,0
196363,厦门青叶软件有限公司,青叶软件,i/image/M00/16/A1/CgpFT1j9r_CAKubPAAAegUzd1bo984.png,厦门,移动互联网,专注互联网解决方案,不需要融资,15-50人,0,0,100,0,0,0
53955,厦门炫游网络科技有限公司,厦门炫游网络,image1/M00/0B/EB/CgYXBlT0LCWADaoqAACNYvKFDic044.png,厦门,"移动互联网,游戏",我们是一家年轻而有经验的创业公司，APP：碉堡神器。,天使轮,少于15人,2,0,11,1,0,0
92327,厦门悦讯信息科技有限公司,悦讯科技,image2/M00/00/3C/CgpzWlXdbOuAfAAvAAFZ9_p0Qyw384.png?cc=0.10863859881646931,厦门,移动互联网,悦己达人，讯弛天下,A轮,50-150人,2,0,0,1,0,0
212281,厦门龙人亦进信息科技有限公司,龙人亦进,i/image/M00/31/C1/CgpFT1k-CNSAZI_wAAAOvrdqBnA431.png,厦门,"企业服务,移动互联网",中国制造2025智能制造方案提供商,未融资,少于15人,2,3,0,1,0,0
85807,厦门思德电子科技有限公司,云聚,image1/M00/3D/28/CgYXBlW3bNaAIw-hAAAdzBIXLwg413.png?cc=0.822319817263633,厦门,移动互联网,云聚智慧系统进入家庭，使人们的家居生活便捷化、智能化,A轮,150-500人,0,0,20,0,0,0
388886,厦门美心说心理咨询有限公司,美心说心理,i/image3/M00/51/EB/CgpOIFsChWyAIqSnAAAmGPf8yLQ366.png,厦门,"移动互联网,教育",互联网+心理学还是一片蓝海，期待我们一起开发探索！,未融资,少于15人,0,0,100,0,0,0
294980,福建省博南集团股份有限公司,博南石业,i/image2/M00/27/6C/CgotOVohKhOAc4fwAABuf0um55Q280.png,厦门,其他,公司诚聘社会精英，为各位提供广阔的发展平台,未融资,50-150人,0,0,100,0,0,0
212404,厦门前名科技有限公司,厦门前名科技有限公司,images/logo_default.png,厦门,"移动互联网,社交网络",致力于成为用户最贴心的阅读伴侣,未融资,50-150人,0,0,100,0,0,0
69566,厦门市南方科宇科技有限公司,南方科宇,image1/M00/26/22/CgYXBlVUFcaAfJXnAABxZ7Kie1w807.png,厦门,电子商务,十余年来，南方科宇一直专注于食品药品行业的全方位信息化建设，开发了全系列的食品药品行业信息化产品.,不需要融资,150-500人,4,0,0,1,0,0
214280,厦门梵盛网络科技有限公司,梵盛哨子,i/image/M00/4B/B2/CgpEMllnPRSAPGInAADYp9sXz9o757.jpg,厦门,移动互联网、企业服务,我需要一批志同道合的人！我需要一批有理想有目标的人！我需要一批不怕死敢于担当的人！,未融资,15-50人,0,0,100,0,0,0
368796,厦门慕恩游艇有限公司,慕恩游艇,i/image/M00/8B/C0/CgpEMlrXCeCAKODsAADL2iP8dY4226.png,厦门,其他,寻找一起起航的家人。,未融资,少于15人,0,0,100,0,0,0
236603,厦门万匹思网络科技有限公司,厦门万匹思网络科技有限公司,i/image/M00/51/AE/CgpFT1l64U6AbIT4AAF3zZPZotQ482.png,厦门,"移动互联网,电子商务",加入我们，让你的光芒不再被掩盖！,未融资,15-50人,0,3,50,0,0,0
324412,厦门群微信息科技有限公司,咕噜管家,i/image3/M00/3A/31/CgpOIFqr3IeAZttGAAASYQAcA-U079.jpg,厦门,"移动互联网,社交网络",社群营销专家,未融资,少于15人,0,0,100,0,0,0
226987,练凝色（厦门）投资管理有限公司,极地美术,i/image3/M00/04/7D/Cgq2xlpenBiAXGg-AAUpYeY9aN4822.jpg,厦门,"教育,O2O",做国际化教育，并发展全国，让我们的事业可以传承！,未融资,15-50人,1,0,100,0,0,0
78878,厦门万古网络科技有限公司,厦门万古网络科技有限公司,image1/M00/31/14/CgYXBlWKdxCAOjo1AAATGLX4iak176.jpg?cc=0.38852132484316826,厦门,"移动互联网,游戏",我们是一群年轻有活力的年轻人，绝不浪费每一段青春。,未融资,15-50人,2,0,0,1,0,0
294958,厦门星程创新网络科技有限公司,厦门星程创新网络科技有限公司,i/image2/M00/42/0C/CgotOVrBlGOAH72LAABhv5a81vA701.png,厦门,移动互联网,一个温馨的大家庭，每天都激情满满，多多的晋升机会还有多多的奖金,未融资,15-50人,0,0,100,0,0,0
132694,厦门市邦马网络科技有限公司,邦马,i/image/M00/32/96/Cgp3O1dOsa-AWTycAAHzWLJun-g667.png,厦门,"移动互联网,电子商务",邦马不言，下自成蹊,不需要融资,15-50人,2,0,0,1,0,0
393448,厦门市梅沙科技有限公司,万科梅沙科技,i/image/M00/90/C1/CgpFT1sPc62ANa-uAAAXIxOZTWE188.png,厦门,移动互联网,以科技搭建美好生活场景,上市公司,2000人以上,0,22,44,0,0,0
69964,福建万鞋云商股份有限公司,万鞋云商——全球首席O2O鞋类零售商,image1/M00/27/2E/CgYXBlVZuVGACadjAAC2Bok6jak915.png,厦门,"移动互联网,O2O",2018年实现1亿会员免费穿鞋，上线1年多荣获移动互联网最具价值企业排名27，B轮估值15亿。,B轮,150-500人,3,0,0,1,0,0
338860,厦门朵森科技有限公司,厦门朵森科技有限公司,i/image3/M00/32/8E/Cgq2xlqk_QKAekpvAACGwFIpENk544.jpg,厦门,"移动互联网,电子商务",年轻，自由，,未融资,少于15人,0,0,100,0,0,0
142671,厦门鑫晋君信息科技有限公司,厦门鑫晋君信息科技,i/image/M00/4E/69/Cgp3O1eq7Z2AcCSLAAAztG7YdfY017.png,厦门,"金融,移动互联网",新平台，更多的学习机会，更大的发展空间。,未融资,15-50人,0,0,100,0,0,0
291246,厦门市思明区陈健新鲜果蔬店,厦门市思明区陈健新鲜果蔬店,i/image2/M00/24/13/CgotOVoZKZOAPkMyAADRpDCgvlQ488.jpg,厦门,生活服务,十分新鲜，十分好吃，十分健康,未融资,15-50人,0,0,100,0,0,0
276204,厦门一联网络科技有限公司,一联网,i/image2/M00/11/D2/CgoB5lntS-aAAKK7AAETelX763U808.jpg,厦门,移动互联网,公司主要以自主研发为主，百度下拉词 微信小程序 百度推广等。欢迎感兴趣小伙伴联系～,未融资,50-150人,0,0,100,0,0,0
53086,厦门格畅科技有限公司,Gleasy格子云,image1/M00/0A/67/CgYXBlTu6haARwjjAABoEvrAXI8740.jpg,厦门,"移动互联网,企业服务",最受欢迎的云办公平台，到哪儿都能办公！,A轮,15-50人,5,0,0,0,0,0
325025,厦门南山喃文化传媒有限公司,南山喃,i/image3/M00/1E/FD/CgpOIFqQ0Z-AbjxvAABubKJfw1U49.jpeg,厦门,移动互联网 电子商务,南山喃不是南山南,未融资,15-50人,0,0,100,0,0,0
137291,厦门连易信息科技有限公司,连易科技,i/image/M00/40/53/CgqKkVd6SjCAA276AAAIkZB5Q28914.jpg,厦门,移动互联网,要么不做，要做就做最好,未融资,15-50人,0,0,100,0,0,0
312423,厦门春蕾教育咨询有限公司,春蕾教育,i/image2/M01/61/AB/CgotOVs5n0WAKIu2AABbxeOTk2M890.png,厦门,教育,理性成长，诗意栖居，明德立人，止于至善，唤醒孩子原初的诗性智慧,未融资,少于15人,0,0,100,0,0,0
353148,厦门逍遥游国际旅行社有限公司,逍遥游国旅,i/image3/M00/52/99/Cgq2xlsIAp6AKEMKAAEFmAs9FF4103.jpg,厦门,旅游,企业理念/核心价值观：上善若水，海纳百川，自强不息，厚德载物。,未融资,50-150人,0,0,100,0,0,0
119118,厦门小米蕉网络科技有限公司,小米蕉科技,i/image/M00/12/DB/CgqKkVbmXYeAdzaCAAALMs1yWgU896.png,厦门,"旅游,移动互联网",你想平淡的过完人生，还是和我一起建立商业帝国！,未融资,少于15人,0,0,100,0,0,0
181964,厦门壕买房网络科技有限公司,壕买房,i/image/M00/BD/EE/Cgp3O1jLTlyAI-ciAAA941RbBw0639.png,厦门,其他,我们名声已名扬地产圈，有良好的工作环境和氛围，若你足够有想法、有信心、有能力，欢迎你加入我们大家庭！,未融资,50-150人,0,0,100,0,0,0
105596,奔跑吧（厦门）电子商务有限公司,run one,image2/M00/15/15/CgqLKVZBqXeAF6GyAAAOUJQii_Q845.jpg?cc=0.90243826713413,厦门,电子商务,无阶层，无限制，世界就在你脚下,不需要融资,50-150人,3,0,0,0,0,0
191104,厦门飞行模式文化传播有限公司,飞行模式,i/image/M00/0A/F2/CgpFT1jnUzmAN8V_AABSgVebSmA923.png,厦门,文化娱乐,和一群有趣的人做点有趣的事,不需要融资,15-50人,1,0,100,0,0,0
115937,厦门同类聚合信息科技有限公司,同类聚合,i/image2/M00/34/64/CgoB5lpDKwGAGikkAAAk9vGQI74717.png,厦门,"移动互联网,社交网络",数字资产投资者社区,不需要融资,少于15人,3,5,0,0,0,0
209747,厦门触游网络科技有限公司,触游网络,images/logo_default.png,厦门,游戏,厦门触游网络科技有限公司成立2015年4月，致力于手游研发，主营海内外。欢迎加入我们团队一起拼搏吧！,未融资,少于15人,0,0,100,0,0,0
49375,厦门笑傲信息科技有限公司,笑傲科技,image1/M00/00/81/Cgo8PFTUXdWAakKsAAB399zFeHU725.jpg,厦门,"移动互联网,游戏",加入笑傲，成就你非凡的江湖地位~,不需要融资,50-150人,0,0,20,1,0,0
170789,福建麦口信息科技有限公司,麦口科技,i/image2/M00/4D/9E/CgotOVr-c-GAJeXqAABktCvskXE695.jpg,厦门,移动互联网,中国领先的微信小程序服务提供商,未融资,15-50人,0,2,0,1,0,0
40906,厦门文杉信息科技有限公司,文杉科技,image1/M00/0A/51/CgYXBlTuwjuAAbWGAAB3mQK7YGI347.png,厦门,移动互联网,创业公司，移动应用系统提供商。,未融资,15-50人,3,5,0,0,0,0
179495,厦门赤椒信息科技有限公司,赤椒,i/image/M00/BA/9D/Cgp3O1jGAgaAVRvbAAAKBIPurMQ451.png,厦门,文化娱乐,赤椒是关于生活之美的原创短视频知识服务平台。,不需要融资,15-50人,1,0,40,0,0,0
61122,厦门厚茂信息科技有限公司,厚茂科技,image1/M00/1A/65/Cgo8PFUbvdCAQ5hAAABB5Zx-D0M030.jpg,厦门,O2O,厦门高粘度的社区O2O便民服务信息平台,天使轮,15-50人,2,0,0,1,0,0
43367,厦门零夏网络科技有限公司,挖逗app,i/image/M00/24/16/CgqKkVcZhUmAbEJeAAB1UmpOPYk999.png,厦门,移动互联网,一群有情怀的人做一款让人停不下来的app,天使轮,15-50人,4,0,0,1,0,0
107286,厦门诚创网络股份有限公司,诚创网络，沃保网,i/image/M00/63/94/CgpFT1mfkqOAAhwbAAAaUY-47W0099.png,厦门,"移动互联网,电子商务",尊重、平等、合作、信任、共享,未融资,150-500人,1,5,0,0,0,0
239655,福建省火马网络科技有限公司,火马科技,i/image/M00/59/2A/CgpEMlmC0fmAH6WUAAAWkF31PUc053.jpg,厦门,"电子商务,移动互联网","强化技术,引领商务",不需要融资,15-50人,0,0,50,0,0,0
75780,厦门骐俊物联科技股份有限公司,骐俊物联,image1/M00/36/A1/Cgo8PFWfMIWAFiTDAAFM5BAvwkE034.png,厦门,"移动互联网,信息安全",无线创造价值，物联改变生活,上市公司,150-500人,0,5,0,0,0,0
194264,厦门铅笔头信息科技有限公司,铅笔头,i/image/M00/1B/23/CgpEMlj--G6AVmq3AACLV3Oogg0592.jpg,厦门,"金融,移动互联网",感恩、利他、精进、担当,未融资,15-50人,0,2,0,1,0,0
132825,厦门市厦融网络科技有限公司,厦融网,i/image/M00/32/DB/CgqKkVdPzZiAET6EAABUmtyizyg216.jpg,厦门,"金融,移动互联网",厦融网——贷款领域的“特斯拉”,未融资,15-50人,0,0,20,0,0,0
303739,厦门链平方科技有限公司,厦门链平方科技有限公司,i/image3/M00/0B/2B/CgpOIFplqPGAPz6MAABRqsHP1nA349.png,厦门,"移动互联网,其他",最专业的区块链技术公司，最前沿的供应链金融平台。,A轮,50-150人,0,13,0,0,0,0
152750,厦门家雀网络科技有限公司,厦门家雀网络科技有限公司,i/image/M00/65/10/CgqKkVgG3YyAf3HsAADfAQqU9YM700.jpg,厦门,"移动互联网,电子商务",这是一个崭新的开始，我们愿与您一起像小鸟一样飞的更高！,天使轮,15-50人,3,0,0,1,0,0
61006,厦门施鱼网络科技有限公司,施鱼科技,i/image/M00/57/41/CgqKkVfOlPaARMuNAABG64ITqpQ691.jpg,厦门,"移动互联网,O2O",一个由程序员组成的公司,未融资,少于15人,0,0,100,0,0,0
128169,厦门易法通法务信息管理股份有限公司,易法通,i/image/M00/28/69/Cgp3O1cq5liANCBbAAA9xR0IOFg551.png,厦门,"电子商务,企业服务",首家互联网法律电商上市公司,上市公司,150-500人,2,2,0,0,0,0
